created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,"Sentiment (1 serious, 0 joking, -1 unsure)",tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
Fri Mar 20 07:04:23 +0000 2020,,,,0,1240896955481559040,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Been at the hospital for 2 hours p sure I got the corona,,https://twitter.com/Myomoku/status/1240896955481559040,Tue Mar 10 19:00:42 +0000 2020,Myomoku,FALSE,,198,57,55,0,,Kaleb,Myomoku,486,,,FALSE
Wed Apr 01 21:36:11 +0000 2020,,,,16,1245465005258149894,,,,en,,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As soon as this Corona shit over , I’m going to the club &amp; IDGAF if they shootin I AINT LEAVING ‼️",,https://twitter.com/xpilll/status/1245465005258149894,Fri Nov 27 15:11:14 +0000 2009,xpilll,FALSE,"you don’t know me, you know what i look like 👸🏽",20986,1987,1326,7,yo bd house📍,x♛,xpilll,67235,,https://www.cash.me/$xkele,FALSE
Mon Mar 23 14:25:48 +0000 2020,,,,1,1242095203164532736,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","They will beg you to recite the National pledge, everytime you will say Nigeria nah scam, King Sunny Ade sing ""Nigeria is for all of us"" you rejected, look at you now ordinary corona your leg is glued to the country. Pls return to your abroad abeg you are causing heat here 😂😂",,https://twitter.com/SaviourEmmy/status/1242095203164532736,Mon Oct 28 00:52:22 +0000 2019,SaviourEmmy,FALSE,"Simple and easy going, classic in a modest and moderate way, business minded and always aiming at the peak.",37,19,33,0,"Lagos, Nigeria",Leo_EmmySaviour,SaviourEmmy,29,,,FALSE
Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,FALSE,MEDIA PROFESSIONAL,,,,,,,,,,,
Tue Mar 31 10:48:39 +0000 2020,,,,0,1244939658397540352,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I sure do love learning about how washing my hands is good for not getting sick. Tired of seeing this retarded ass shit popping up on Google about corona safety. This is the most common sense crap any retard could figure out. If you didn't know any of this you deserve to die,,https://twitter.com/supergamer2011/status/1244939658397540352,Tue Mar 31 10:30:20 +0000 2020,supergamer2011,FALSE,,0,0,6,0,"Kabulawa, Nigeria",supergamer2011,supergamer2011,21,,http://softonic.com,FALSE
Wed Apr 08 12:17:00 +0000 2020,,,,0,1247860996162625536,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mainstream media ""we should stop using money because you can catch Corona from it""
also the mainstream media ""buy our newspaper to keep up to date with the news even though you can catch the same illness by passing the paper around but WE NEED MONEY!""",,https://twitter.com/Functioningmute/status/1247860996162625536,Sun Apr 26 18:20:49 +0000 2015,Functioningmute,FALSE,"youtubing a number of things until I find what I really wanna do, but it will probably be game related for now.",6083,75,102,2,,Xaric,Functioningmute,14210,,https://www.youtube.com/channel/UCuoEXZWemjLLq710sp-0OpQ,FALSE
Wed Apr 08 17:52:40 +0000 2020,,,,0,1247945469860470784,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aw man corona done made it to the nawf side 😫,,https://twitter.com/AllHailKingLo/status/1247945469860470784,Sat Jan 16 12:06:02 +0000 2010,AllHailKingLo,FALSE,I RAP send beats to SayNoMoLo@yahoo.com 🎙 S/O GOD 🙏🏾🤐 UF 🐊 fan #RipTrap #HB4L #AAMU #PrayerWorks #IDetailKars S&KHandDetailCarWash 👈🏾 google it #334,3777,1323,1161,10,334 ✈️ 256 Hsv,SayNoMo,AllHailKingLo,74760,,https://m.soundcloud.com/user-756576872/sobriety-x-saynomo,FALSE
Thu Mar 26 06:17:07 +0000 2020,,,,0,1243059387339624449,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just started getting more confident in going out dressed up and corona keeps me inside,,https://twitter.com/femboyjosh87/status/1243059387339624449,Wed Jan 15 01:03:01 +0000 2020,femboyjosh87,FALSE,"🔞 NSFW 33, crossdresser from uk sharing things I love! enjoying my feminine side! 👠 love to talk to other cds and sissies!",741,220,153,0,United Kingdom,👩🏼💋Miss Paige💄💁🏻‍♀️,femboyjosh87,261,,,FALSE
Wed Apr 08 02:56:36 +0000 2020,,,,1,1247719969418293249,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corona took john prine i’m ready to throw hands,,https://twitter.com/sczyzia/status/1247719969418293249,Fri Jul 20 02:05:03 +0000 2012,sczyzia,FALSE,we’re all mad here,18832,658,372,1,slower lower,sierra,sczyzia,21063,,,FALSE
Wed Apr 01 14:31:05 +0000 2020,,,,0,1245358024816046081,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is it my child that is the only boy child that don’t like to do his work. So intelligent but hates doing school work. I’m so ready for school to reopen. But safety first so let’s get over this corona,,https://twitter.com/SexyThicksaucee/status/1245358024816046081,Mon Jun 22 05:30:11 +0000 2009,SexyThicksaucee,FALSE,cool person love to lime talk have fun and love to laugh,,,,,,,,,,,
Wed Apr 01 22:27:39 +0000 2020,AzimPrem,,,0,1245477957180600320,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#AzimPrem Ji donated 6125 crores in last 2 years in charity. 5000 crore last year. 1125 crore today for Corona crisis. Now compare his donations with any other Indian billionaire.

Still you question Indian Muslims- for their contribution &amp; patriotism!",,https://twitter.com/EramKha81293745/status/1245477957180600320,Tue Jan 28 12:35:32 +0000 2020,EramKha81293745,FALSE,"Hum musalmaan hai, Saheb pyaar se maang lo Jaan haazir 
warna Talvaaro se Itihaas likhna hamari parampara hai..",515,40,91,0,,Eram Khan,EramKha81293745,1220,,,FALSE
Wed Apr 08 12:50:26 +0000 2020,,,,1,1247869412260143104,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4200 corona infected cases.,,https://twitter.com/blastfemous/status/1247869412260143104,Wed May 31 07:13:01 +0000 2017,blastfemous,FALSE,21. I deal in flowers.,46544,1591,422,7,,dc faiqa lethal,blastfemous,45816,,,FALSE
Fri Apr 03 14:52:17 +0000 2020,COVID19,,,19,1246088134703681536,,,,en,,,15,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The #COVID19 stats for the UK for the last three days have been bleak. 

A total of 1,846 people who tested positive for Corona virus have died in the last 72 hours. That's more than half (51%) of the total deaths - which is currently at 3605.",,https://twitter.com/ShehabKhan/status/1246088134703681536,Thu Mar 19 18:32:36 +0000 2009,ShehabKhan,FALSE,Political Reporter for @ITVNews | Co-host the #CallingPeston podcast | Instagram: @ShehabKhanITV | Views are my own |,925,39856,5095,472,,Shehab Khan,ShehabKhan,5097,,http://www.instagram.com/ShehabKhanITV,TRUE
Tue Apr 07 09:49:39 +0000 2020,,,,0,1247461525788307457,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Please dont open Lockdown till the corona virus patients reduced to few.,,https://twitter.com/tulsiaswaniiti/status/1247461525788307457,Thu Feb 05 15:10:10 +0000 2015,tulsiaswaniiti,FALSE,,9,11,63,0,,TULSI ASWANI,tulsiaswaniiti,138,,,FALSE
Fri Apr 10 16:10:06 +0000 2020,,,,0,1248644434583060482,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",As  an introvert  I do quite  well in isolation. Almost 2 weeks under corona lockdown and it actually feels like an unscheduled  holiday😁. Which of these best describes  you under the lockdown?,,https://twitter.com/Ammazonia/status/1248644434583060482,Wed Jul 27 13:23:55 +0000 2011,Ammazonia,TRUE,,565,8,26,0,,nakoa,Ammazonia,180,,,FALSE
Tue Mar 31 13:02:10 +0000 2020,,,,0,1244973259000557568,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You see the way people are avoiding this Corona virus,that’s the way i avoid problems,honestly,anything that will make me have problems with people,i run away. Not like i am not equal to the task. I really don’t want any.",,https://twitter.com/Nky_bahibey/status/1244973259000557568,Thu Mar 27 23:17:35 +0000 2014,Nky_bahibey,FALSE,Free thinker,3524,504,462,0,"Lagos, Nigeria",odii Nkechinyere,Nky_bahibey,3914,,,FALSE
Sat Mar 21 04:55:45 +0000 2020,,,,0,1241226969456541696,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Covid-19 se bachne ka sabse mast and asaan tarika aap soch lo apko chor kr puri duniya corona ka marij h including your father mother evryone in your faimily or unse distance me rho corona apko touch v nh kr skta..kuch din he krna h kr lo yarr please💜..An shear this to evryone💕,,https://twitter.com/Prakash23060474/status/1241226969456541696,Fri Mar 13 05:51:12 +0000 2020,Prakash23060474,FALSE,twit comedian..,79,2,63,0,,Prakash Mahto,Prakash23060474,15,,,FALSE
Sat Apr 18 02:01:46 +0000 2020,,,,4,1251330047333535750,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I wanna throw a hillbilly white trash theme party when corona leaves since we never had a housewarming party lol,,https://twitter.com/kaybeeone_/status/1251330047333535750,Fri Jan 17 21:09:59 +0000 2014,kaybeeone_,FALSE,real talk u suck,2258,204,98,1,USA,Kristin,kaybeeone_,6279,,,FALSE
Fri Apr 03 10:53:33 +0000 2020,9baje9minute,,,0,1246028058097676293,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#9baje9minute To save ppl, modi is even ready for critic calling him a fool for asking ppl to celebrate diwali admist corona gloom..  corona was not killed by sound astra.. let's try this time by agni astra..",,https://twitter.com/Sanj02121/status/1246028058097676293,Sun Nov 12 14:38:28 +0000 2017,Sanj02121,TRUE,,101,0,7,0,,Sanj0212,Sanj02121,146,,,FALSE
Fri Apr 17 20:56:17 +0000 2020,,,,8,1251253168509517824,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hate pop culture cross overs like when people say that Carole baskin started corona virus. To me it is not funny it just shows your humor is based off of events... rather than being funny,,https://twitter.com/fasterNAU/status/1251253168509517824,Mon Oct 21 20:16:19 +0000 2013,fasterNAU,FALSE,Gemini sun Libra rising Sag moon,22420,185,178,1,,jac,fasterNAU,1745,,,FALSE
Tue Apr 07 10:34:51 +0000 2020,,,,1,1247472902464733185,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Due to corona virus our life is totally changed.... may be we all have a feeling of doctors and surgeon because we keep the operation mask and gloves daily as per routine .....,,https://twitter.com/muhammad_a360/status/1247472902464733185,Mon Aug 10 13:13:43 +0000 2015,muhammad_a360,FALSE,#Politician ‼️ #vocalist 🎤 #content_writer 🖋#sicologist🔁 #PAKISTANI🇵🇰🇵🇰🇵🇰,2,10,70,0,,MUHAMMAD ABID 🇵🇰,muhammad_a360,59,,https://www.facebook.com/profile.php?id=100009440849320,FALSE
Wed Mar 25 01:07:59 +0000 2020,,,,1,1242619201715605505,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","me like 2 months ago: “i dunno why everyone’s worried about this corona thing. it just sounds like a cold to me”

me now: “ah yeah, fuck”",,https://twitter.com/jaker98_/status/1242619201715605505,Fri Mar 04 03:25:13 +0000 2016,jaker98_,FALSE,politics at durham university // socialist // “the tradition of all dead generations weighs like a nightmare on the brains of the living” // 21 // 🇬🇧 // #ynwa,7163,189,901,18,United Kingdom,jake,jaker98_,7532,,,FALSE
Wed Apr 08 15:39:58 +0000 2020,,,,3,1247912076653232129,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m not gonna lie .... corona has made me not wanna work full time ever again,,https://twitter.com/jm_ballislife/status/1247912076653232129,Tue Mar 07 19:40:12 +0000 2017,jm_ballislife,FALSE,dm or email for art inquiries :jmoevangoh@Gmail.com   IG:jmoe_vangogh,114866,1691,1558,10,"Minding my caucasian business,",DR. J.... aka MISS STENCILS,jm_ballislife,189002,,,FALSE
Sun Apr 12 04:45:15 +0000 2020,Dharavi,,,246,1249196862017548288,,,,en,,,54,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Numbers are still rising in #Dharavi day by day and 15 new corona positive cases reported. Dharavi total cases stands at 43. BMC started door-to-door screening.,,https://twitter.com/thakur_shivangi/status/1249196862017548288,Mon Sep 10 07:11:05 +0000 2012,thakur_shivangi,FALSE,"Journalist at @Tv9bharatvarsh / Ex @Aajtak /@News18india / Winner of Expandables Award, Youth Icon and Iconic Woman of The Year Award / RTs are not Endorsements",31532,33231,2060,55,India,Shivangi Thakur,thakur_shivangi,19535,,,FALSE
Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,FALSE,MEDIA PROFESSIONAL,,,,,,,,,,,
Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,FALSE,MEDIA PROFESSIONAL,,,,,,,,,,,
Sun Mar 22 01:32:10 +0000 2020,,,,0,1241538125475840010,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I got the chills earlier and was convinced i have corona but I’m fine now and lemme just say that was scary af and now I’m hella paranoid,,https://twitter.com/ChanandlahBong/status/1241538125475840010,Tue Mar 29 04:01:41 +0000 2011,ChanandlahBong,FALSE,✌🏼💚🌎♻️🌱,4895,308,282,0,"Texas, USA",Chandler (78%),ChanandlahBong,9880,,,FALSE
Wed Apr 15 20:41:03 +0000 2020,,,,2,1250524560304345088,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dear corona/covid-19/sars-covid-2,
please don't cancel my senior year.",,https://twitter.com/imchelseakim/status/1250524560304345088,Wed Oct 02 22:59:35 +0000 2019,imchelseakim,FALSE,02 Taking things step by step💕 🇵🇭,1711,19,59,0,,𝖈𝖍𝖊𝖑𝖘𝖊𝖆⁷,imchelseakim,494,,,FALSE
Sun Mar 22 11:19:06 +0000 2020,,,,0,1241685830869176321,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NHS hour for shopping.... If that isn't a hive for corona I don't know what is... Hundreds of people on top of one another.... I just needed a mother's day card n milk....,,https://twitter.com/KR_80/status/1241685830869176321,Tue Apr 06 15:56:27 +0000 2010,KR_80,FALSE,Still waiting....,173,23,161,0,UK,KerryBun,KR_80,42,,,FALSE
Fri Mar 27 14:44:04 +0000 2020,,,,5,1243549351986806785,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a girl from my church back in the indonesia dayz is sharing articles bout how god breathed into a man and healed him from corona ..... hunny u sure it werent the medicines that saved him,,https://twitter.com/mvrmartini/status/1243549351986806785,Wed May 27 15:48:15 +0000 2015,mvrmartini,FALSE,"talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before",23410,1288,197,12,,kwaad,mvrmartini,14144,,https://Instagram.com/kaatddeclercq,FALSE
Thu Apr 02 15:36:38 +0000 2020,,,,2,1245736909210517504,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fuck corona. we were supposed to have a mcr reunion tour this year!!!! I guess it was too good to be true,,https://twitter.com/pilotsarmy/status/1245736909210517504,Sat Jun 28 19:38:31 +0000 2014,pilotsarmy,FALSE,#𝐁𝐓𝐒: 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐰𝐞'𝐫𝐞 𝐚𝐥𝐫𝐢𝐠𝐡𝐭 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐰𝐞'𝐫𝐞 𝐨𝐤𝐚𝐲,112871,1258,3899,15,H☻PE W☻RLD,𝖊𝖑𝖑𝖊𝖓⁷⛓️ daisuke king,pilotsarmy,56159,,http://dmaorg.info,FALSE
Thu Apr 16 16:19:15 +0000 2020,,,,1,1250821062872272897,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",People will find out about Corona virus on a discovery TV documentary at 10 pm tonight,,https://twitter.com/teodranik/status/1250821062872272897,Mon Mar 16 16:25:44 +0000 2009,teodranik,FALSE,amity university professor of medicine,45743,2137,1104,77,"อ.เมืองเชียงใหม่, จ.เชียงใหม่",Poly Umrigar,teodranik,198758,,,FALSE
Fri Mar 20 14:17:06 +0000 2020,visa embassies Retweet COVID2019 COVID Covid_19 COVID19 Corona CoronaAlert lockdown CoronavirusOutbreak Korona QuarentineLife CoronaVirusUpdate Quarantine FridayVibes CoronaCrisis,,,0,1241005853127385088,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","State Department suspending #visa services at all #embassies and consulates
😷💉
#Retweet Corona Updates.. #COVID2019 #COVID #Covid_19 #COVID19  #Corona #CoronaAlert #lockdown #CoronavirusOutbreak #Korona #QuarentineLife #CoronaVirusUpdate #Quarantine #FridayVibes #CoronaCrisis",,https://twitter.com/TehParadox_Net/status/1241005853127385088,Tue Nov 19 06:39:33 +0000 2013,TehParadox_Net,FALSE,https://t.co/n9hKajvWsR Online Sharing Community - #TehParadox 🔙,35,60,0,1,"New York, USA",TehParadox.Net🎖️,TehParadox_Net,1520,,http://tehparadox.net,FALSE
