,Unnamed: 0,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
237196,3166962,,Sun Apr 12 13:02:24 +0000 2020,,,,1,1249321973605208065,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I haven’t had a pink drink since March 15th 🥺I think I need one. But ahahahahhaa corona so nah.,https://twitter.com/Misty60054649/status/1249321973605208065,Thu Mar 08 05:32:19 +0000 2018,Misty60054649,False,Living life hahahahahaha,638.0,52.0,111.0,0.0,"Alaska, USA",Misty,Misty60054649,390.0,,,False
249224,3345265,,Mon Apr 13 12:58:50 +0000 2020,Covid19India,,,7,1249683462056857601,,,,en,,,2.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","330+ corona deaths, may be another 300+ migrant workers died on the road with hunger. If you think the supreme leader PM Narendra Modi ji will address these issues tomorrow, then good luck! 🤡
#Covid19India",https://twitter.com/MallikarjunaNH/status/1249683462056857601,Thu Apr 05 04:22:59 +0000 2012,MallikarjunaNH,False,"Software Engineer, Chef, Indian Football, Asian Football. I make jokes, sometimes offensive!✌️",21053.0,1086.0,455.0,14.0,On Your Left!,Mal-Lee,MallikarjunaNH,22338.0,,http://Instagram.com/mallikarjunanh,False
236580,3158046,,Sun Apr 12 23:26:01 +0000 2020,,,,1,1249478912943493125,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my corona-quarantine beard is really disappointing..,https://twitter.com/pothoshoe/status/1249478912943493125,Tue Jan 14 01:37:15 +0000 2020,pothoshoe,False,suspended at 52k / banned from @bleacherreport 🌱🌿🍃,241.0,24.0,66.0,0.0,houston,🌐 pothoshoe 🌐,pothoshoe,87.0,,,False
110081,1641123,,Wed Apr 01 14:31:05 +0000 2020,,,,0,1245358024816046081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is it my child that is the only boy child that don’t like to do his work. So intelligent but hates doing school work. I’m so ready for school to reopen. But safety first so let’s get over this corona,https://twitter.com/SexyThicksaucee/status/1245358024816046081,Mon Jun 22 05:30:11 +0000 2009,SexyThicksaucee,False,cool person love to lime talk have fun and love to laugh,,,,,,,,,,,
189565,2479873,,Wed Apr 08 03:46:45 +0000 2020,,,,3,1247732586383724544,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This Corona virus making a lot of nigga ballsy with they mask 🤷🏽‍♂️💀💯,https://twitter.com/youngboy_951/status/1247732586383724544,Mon May 14 16:19:33 +0000 2018,youngboy_951,False,-A CRiM£ SC£N£                            ~follow the gram;@youngboy_951 😈,849.0,52.0,85.0,0.0,"Riverside, CA",Youngboy_951,youngboy_951,435.0,,,False
30660,514017,,Sat Mar 21 11:19:16 +0000 2020,,,,0,1241323485605044224,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When you ask God as a country to provide solution for corona virus and HE has already provided the solution to death itself which you have not sought for, have you really asked correctly? Selah!",https://twitter.com/nevz_dajissa/status/1241323485605044224,Sat Mar 15 13:44:56 +0000 2014,nevz_dajissa,False,Arker,1077.0,2993.0,2552.0,8.0,"Nairobi,Kenya",Isaboke Alexander,nevz_dajissa,5428.0,,http://www.arkofjesusintl.org,False
138965,1779349,,Fri Apr 03 02:05:22 +0000 2020,,,,0,1245895134169812992,marksleei,1.2458939219530506e+18,1.2452558951827907e+18,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","&amp;&amp;. fuck. i hate u corona, pls go.",https://twitter.com/marksleei/status/1245895134169812992,Wed Apr 01 07:45:55 +0000 2020,marksleei,False,( eng rp / 1999 ) sm entertainment's pro-debuter,30.0,39.0,41.0,0.0,on ts.,ً,marksleei,608.0,,,False
296255,3929672,,Fri Apr 17 05:16:56 +0000 2020,,,,1,1251016773765410816,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",as fucked as it is mentally to keep up with this corona news (especially whats coming from DC) im very happy we're beginning to be on the downside of the curve in NYC,https://twitter.com/NYCPicassoPhoto/status/1251016773765410816,Tue Jun 24 15:44:44 +0000 2014,NYCPicassoPhoto,False,"Photographer by day, Driver by night. 
New York runs thru my blood.
Love to make you smile, so look thru and stay awhile.",2135.0,163.0,163.0,3.0,New York City,Carl Picasso,NYCPicassoPhoto,6063.0,,http://www.nycpicasso.com,False
134044,1716513,,Wed Apr 01 15:33:57 +0000 2020,,,,1,1245373844803784706,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You all think Corona Virus is toxic?

You should met my Ex.",https://twitter.com/_nikhilyadav_/status/1245373844803784706,Sat Aug 10 10:49:48 +0000 2019,_nikhilyadav_,False,Sad but chilling !😳,541.0,68.0,447.0,0.0,India,iamhumourless,_nikhilyadav_,409.0,,,False
214173,2827511,,Fri Apr 10 06:40:40 +0000 2020,communalism India,,,0,1248501133200384012,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Communal virus is more dangerous than corona virus #communalism #India,https://twitter.com/frzu/status/1248501133200384012,Fri Jan 28 06:17:59 +0000 2011,frzu,False,,8.0,264.0,524.0,18.0,"Riyadh, Kingdom of Saudi Arabia",faraz,frzu,14582.0,,,False
137683,1763506,,Thu Apr 02 19:33:19 +0000 2020,,,,0,1245796472802750467,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ever been so bored nd just be like fuck it ima get drunk lol. This corona shit 👎,https://twitter.com/DaStreetLottery/status/1245796472802750467,Thu Apr 22 00:47:31 +0000 2010,DaStreetLottery,False,Broke nigga trynna come up,1147.0,436.0,446.0,2.0,ChasingPaper $$$,BrokeBoy💰,DaStreetLottery,7994.0,,,False
33442,559932,,Sun Mar 22 23:44:19 +0000 2020,,,,1,1241873370620268546,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",conspiracy: corona was started by nintendo so people would play animal crossing (not that they wouldn't even if not quarantined),https://twitter.com/Keaned_05/status/1241873370620268546,Fri Jun 03 12:24:56 +0000 2016,Keaned_05,False,I know the guy who has his eyes closed in the Aimi meet and greet at AX 2019,2602.0,40.0,103.0,0.0,Canada,Keane Boi,Keaned_05,871.0,,,False
187926,2457882,,Wed Apr 08 01:52:46 +0000 2020,,,,0,1247703903824531457,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This Corona should end already.. Want to move to Phoenix,https://twitter.com/MintyAttack/status/1247703903824531457,Thu Mar 08 08:29:19 +0000 2012,MintyAttack,False,"🔊Natural Mystic 🎤🎧El Perpedor 🎤💛 When given the choice of being right or being kind, be kind.",445.0,1625.0,1065.0,12.0,next to  new Sheriff in Town,⚓🐾,MintyAttack,21191.0,,http://beingamipaul.com,False
96289,1485652,,Wed Apr 01 00:37:15 +0000 2020,,,,1,1245148183233097729,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wish corona was a giant april fools 👀,https://twitter.com/ez_myers/status/1245148183233097729,Sun Mar 05 10:00:08 +0000 2017,ez_myers,False,no ones favourite  🥰,12734.0,135.0,101.0,0.0,Australia,Erin,ez_myers,4607.0,,,False
56911,940492,,Wed Mar 25 16:41:32 +0000 2020,,,,1,1242854136988733445,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i don’t believe in the corona virus it’s all a hoax. stay woke,https://twitter.com/kinglouiebaby/status/1242854136988733445,Sat Feb 27 21:09:39 +0000 2010,kinglouiebaby,False,"Taurus, half the time i’m kidding. @rihanna 💛",2476.0,475.0,198.0,1.0,CO,brianizzl☁️,kinglouiebaby,21415.0,,,False
278762,3765313,,Thu Apr 16 18:06:54 +0000 2020,lockdown CoronaStopKaroNa Lockdown21 Corona Coronaindia,,,0,1250848155999989761,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am not counting this year towards my age🥺😏
#lockdown #CoronaStopKaroNa #Lockdown21 #Corona #Coronaindia",https://twitter.com/Im__yash_ky/status/1250848155999989761,Tue Mar 12 05:07:31 +0000 2019,Im__yash_ky,False,"Student, busy in calculating the value of 'x'🌚",3109.0,10.0,34.0,0.0,,Yash kumar yadav,Im__yash_ky,74.0,,https://instagram.com/memessucide?igshid=gferjgwfv5nl,False
295888,3924690,,Fri Apr 17 15:13:50 +0000 2020,,,,0,1251166988556214279,Rhomie_xOx,1.2511667348134748e+18,26073745.0,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Minis were gonna have such a fun summer w/ me. Curse you Corona,https://twitter.com/Rhomie_xOx/status/1251166988556214279,Mon Mar 23 19:46:21 +0000 2009,Rhomie_xOx,False,Raising Lions : Ignoring Sheep,2460.0,916.0,650.0,5.0,Exactly where I should be ,✨Dawn,Rhomie_xOx,35348.0,,,False
265959,3587565,,Wed Apr 15 15:52:36 +0000 2020,,,,7,1250451971271770117,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mfs be addicted to alcohol while they have fever, cough and shortness of breath, bro you worried about the wrong corona 🤣🤣",https://twitter.com/mufcdyIan/status/1250451971271770117,Tue Jun 19 18:53:17 +0000 2018,mufcdyIan,False,Fan account,110745.0,2123.0,986.0,12.0,🇺🇸,🎴,mufcdyIan,4290.0,,,False
202793,2662914,,Wed Apr 08 18:54:22 +0000 2020,,,,3,1247960998272614401,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i hope corona takes us all at this point,https://twitter.com/earthycandy/status/1247960998272614401,Tue Jun 19 21:04:16 +0000 2012,earthycandy,False,sourdough sun flatbread moon francese rising,14069.0,275.0,270.0,3.0,covid-19 incarnate,miss Candy 🐍,earthycandy,5974.0,,http://instagram.com/earthycandy99,False
270698,3656542,,Wed Apr 15 16:41:06 +0000 2020,,,,0,1250464176851628033,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona Virus time and TARZAN is trending. We will need to be prepared to live as he does maybe 🤷🏻‍♀️,https://twitter.com/Giovhanavbg/status/1250464176851628033,Thu Jul 31 18:45:42 +0000 2014,Giovhanavbg,False,"💭 Comparto lo que pienso y cómo lo pienso 📖 👨🏻‍🎨 Lo que mejor sé hacer: Expresarme 📌 📍 Mérida, VE 🇻🇪| Atlanta, US 🇺🇸",30.0,231.0,6.0,2.0,Venezuela,Giovhana Briceno,Giovhanavbg,60.0,,http://Instagram.com/giovhanavbg,False
20372,363869,,Sat Mar 21 01:14:38 +0000 2020,,,,15,1241171324615176193,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corona virus has taken everything from us small town folk. the 24 hour walmart ain’t even open 24 hours a day anymore,https://twitter.com/katie__marchese/status/1241171324615176193,Sun Dec 27 03:42:23 +0000 2015,katie__marchese,False,Gech 🐝,4333.0,201.0,135.0,0.0,,katie,katie__marchese,967.0,,,False
164485,2113730,,Sat Apr 04 23:28:58 +0000 2020,,,,0,1246580552075038723,marccantony,1.2465800639167652e+18,1109843083.0,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cancel my vacations, fuck over my ability to focus on my education, make everyone panic buy all the groceries for weeks, but Bebé Yoda? Miss Corona...mama, pls. You’ve taken everything from me at this point. Can I have one thing? Just one?",https://twitter.com/marccantony/status/1246580552075038723,Mon Jan 21 19:13:14 +0000 2013,marccantony,False,hybrid son of a diamond. human son of a rose. Libra,3146.0,163.0,70.0,2.0,nowhere,MarcAntony,marccantony,6282.0,,http://Instagram.com/marccantony/,False
10541,208117,,Fri Mar 20 13:17:15 +0000 2020,CoronaDiaries,,,1,1240990789733416960,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona Diary Day 4:

There are 2 of us in the house, there is a hair in the butter.... we won’t be long getting to the root of this one! #CoronaDiaries",https://twitter.com/J_yLy/status/1240990789733416960,Fri Jul 04 18:49:10 +0000 2014,J_yLy,False,Irish. 26. Scientist. The trials and tribulations of my brain and mouth.,1719.0,28.0,156.0,0.0,,J_yly,J_yLy,57.0,,,False
147114,1880341,,Fri Apr 03 22:31:00 +0000 2020,,,,1,1246203574369095680,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",someone names their twins Covid and Corona.......,https://twitter.com/amoretiffany/status/1246203574369095680,Wed May 27 22:09:50 +0000 2009,amoretiffany,False,22 | dmv | ♋️| third member of the city girls,37889.0,1757.0,648.0,22.0,wit daisha ❤️,PERIOD.,amoretiffany,175411.0,,,False
61030,998654,,Wed Mar 25 22:31:09 +0000 2020,,,,2,1242942123973869568,,,,en,"Enterprise, NV",,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona Virus got employee of the month fasho lmao,https://twitter.com/kolone808/status/1242942123973869568,Wed Sep 12 20:08:46 +0000 2018,kolone808,False,,1805.0,207.0,207.0,0.0,SIN CITY,HK📌,kolone808,1669.0,,,False
77821,1228316,,Fri Mar 27 09:43:56 +0000 2020,,,,1,1243473823527309313,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Corona Virus challenge should be to stay indoors, not lick toilet seats.",https://twitter.com/EsteemPunk/status/1243473823527309313,Mon Apr 02 09:23:36 +0000 2012,EsteemPunk,False,"a good punk.
I play games.
I make art.
I do sad.",1195.0,51.0,227.0,3.0,up your ass and to the left,EsteemPunk,EsteemPunk,1336.0,,https://www.youtube.com/channel/UCq9U4fqIJnCmU6ymWAoXTow,False
96019,1481258,,Tue Mar 31 17:11:01 +0000 2020,,,,0,1245035886313693184,,,,en,"Fort Worth, TX",,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the corona ain’t stopping shit,https://twitter.com/dayuanawilliams/status/1245035886313693184,Sun Oct 13 22:39:32 +0000 2013,dayuanawilliams,False,peace & positivity ☮️ insta: hoodrich_day ♓️,28180.0,611.0,633.0,3.0,"Fort Worth, Texas",pisces playa 🧜🏾‍♀️🦋,dayuanawilliams,14495.0,,,False
208994,2751630,,Thu Apr 09 17:34:35 +0000 2020,,,,1,1248303307938041856,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i’ve waited almost an entire year for my friends to be 21 AND THEN CORONA CAME AROUND AND DECIDED TO PLAY WITH ME SOME MORE LIKE DAMN I WANNA GO TO THE CLUB AND SHAKE ASS WITH MY FRIENDS WHY TF IS THAT SO HARD,https://twitter.com/killyyponn/status/1248303307938041856,Sun Oct 28 17:12:14 +0000 2012,killyyponn,False,what up? what up?,85662.0,415.0,462.0,0.0,away,coolest bitch without effort,killyyponn,20653.0,,,False
151654,1937770,,Fri Apr 03 16:59:20 +0000 2020,,,,1,1246120111234310146,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Queen 👑 can’t catch Corona Virus 🦠 She’s Reptilian that’s why,https://twitter.com/REDABOMBER/status/1246120111234310146,Wed Jul 24 15:33:27 +0000 2019,REDABOMBER,False,GOD SOURCE/TAKEN/My Central 🌞 And Galactic Goddess 👉🏽 @Sagonfire28,1338.0,59.0,53.0,0.0,Master Ufologist on Deck ,👁💣👁,REDABOMBER,5911.0,,,False
275978,3727766,,Thu Apr 16 16:44:21 +0000 2020,,,,1,1250827379011915779,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niggas at the gas station keep tryna wife me, corona driving ppl crazy",https://twitter.com/metroflora/status/1250827379011915779,Tue Jul 21 18:44:10 +0000 2009,metroflora,False,🐑🏳️‍🌈 infj {she/her} ・日本語学士号ｘ(ka)mixer・ @MTFLR,3243.0,662.0,515.0,53.0,The Land of Black Music,θύρσος,metroflora,649159.0,,http://ko-fi.com/mtflra,False
179129,2331510,,Mon Apr 06 08:43:43 +0000 2020,,,,0,1247082545747017728,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Last night I dreamed my sense of smell was gone. Do I have false Corona?,https://twitter.com/osirisguitar/status/1247082545747017728,Fri Apr 03 07:40:03 +0000 2009,osirisguitar,False,"50% guitar, 50% code, 100% metal. Work: @iteam1337, play: https://t.co/XlmM8QTW9E, music: https://t.co/GChPZxr839, code: https://t.co/eOEGJdR9P8. Maker of @botustrump",1595.0,4128.0,4935.0,63.0,Sweden,💀𝔬𝔰𝔦𝔯𝔦𝔰𝔤𝔲𝔦𝔱𝔞𝔯💀,osirisguitar,11292.0,,http://www.osirisguitar.com,False
159308,2039669,,Sun Apr 05 05:49:57 +0000 2020,coronavirus,,,1,1246676429343010816,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",How can we have any correct data on Corona Virus as we haven’t hardly tested anyone #coronavirus,https://twitter.com/MesMitch/status/1246676429343010816,Fri Apr 08 23:32:53 +0000 2016,MesMitch,False,"Animal lover & animal rights activist. 
#AllDogsMatter 
#Strongertogether
#DogsAreAngels 
#DeedNotBreed 
#EndBSL    
#adoptdontshop 
#StandforWolves
#Wolves",87657.0,14151.0,13111.0,57.0,,James Mitchell Ⓥ,MesMitch,382001.0,,,False
106937,1637984,,Thu Apr 02 03:21:42 +0000 2020,,,,3,1245551955365244928,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“This corona virus better shut the fuck up”,https://twitter.com/_deanneflores/status/1245551955365244928,Sun Aug 26 23:07:30 +0000 2018,_deanneflores,False,non omnis moriar,15988.0,69.0,166.0,0.0,"New York, USA",Deanne,_deanneflores,726.0,,,False
227006,3020157,,Sun Apr 12 01:52:35 +0000 2020,Anjney,,,0,1249153408206024705,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Anjney Singh DM Rampur.
My sincere salute to you for fighting Corona and checking city on bike. Proud of you.",https://twitter.com/pilot_ramesh/status/1249153408206024705,Thu Feb 14 05:43:52 +0000 2013,pilot_ramesh,False,,312.0,2.0,27.0,0.0,,RAMESH PILOT,pilot_ramesh,730.0,,,False
